,preco,vendido,idade_do_modelo,km_por_ano
819,59464.51,1,17,22213.72002
820,73355.27,0,11,33659.3461
821,45748.06,1,10,25192.60836
822,83686.13,0,15,50003.803139999996
823,58200.34,1,16,33116.99852
824,45010.88,1,2,18282.1024
825,47584.23,1,19,12002.45772
826,109009.54,1,12,20554.49048
827,99045.26,0,20,20945.5601
828,29868.87,1,9,28874.77828
829,83735.84,0,20,27180.14326
830,92916.94,0,12,18119.55906
831,68956.22,1,14,18219.33814
832,57027.85,1,7,16341.23836
833,47064.3,1,20,25625.52082
834,69811.07,0,3,10517.0369
835,48412.88,0,16,19802.9287
836,43033.47,1,20,23015.17134
837,16599.03,1,15,14060.80358
838,86069.22,0,19,28647.86134
839,42491.27,1,16,31879.41606
840,78235.69,0,10,29198.25562
841,97741.64,0,14,31182.57184
842,86830.79,1,18,14171.84804
843,83896.38,1,14,9393.71758
844,40088.17,1,18,12869.89198
845,81708.98,0,11,24616.46464
846,22289.87,1,13,13223.94678
847,64637.98,0,20,13478.2225
848,78807.86,1,19,19553.481
849,62887.42,0,12,36342.11588
850,80445.86,0,15,32894.9096
851,65019.81,0,12,24827.28818
852,58790.46,1,18,27310.4998
853,86150.41,0,18,25791.28284
854,9293.94,1,18,20525.52236
855,65290.11,1,20,21042.1205
856,85602.03,0,17,21782.4169
857,47500.47,1,11,24275.28456
858,39371.14,1,11,29412.29784
859,89442.04,0,9,28556.12896
860,71977.33,0,10,23488.3173
861,90437.61,0,17,26212.92992
862,87274.13,1,19,21542.62524
863,66781.04,0,12,41646.50052
864,28969.82,1,17,25176.51496
865,70733.72,0,17,37977.20532
866,44224.36,1,19,15551.05242
867,86577.51,0,2,11707.9485
868,58802.03,1,14,21830.6971
869,25487.71,1,19,21988.41242
870,86716.05,1,10,18108.29368
871,80774.07,0,17,35389.3866
872,97830.91,0,7,28752.46844
873,36007.16,1,19,22104.2849
874,79193.58,0,13,31367.64594
875,33276.52,1,16,16572.98332
876,40890.38,1,14,21759.88614
877,83537.38,0,16,21985.19374
878,95702.51,0,19,25007.53426
879,68048.91,0,13,28623.72124
880,98997.7,0,19,10740.73516
881,32612.92,1,19,25052.59578
882,77546.13,0,8,22942.75104
883,56317.72,1,20,27682.25734
884,27282.65,1,20,15813.37484
885,55897.76,0,10,27022.42794
886,109411.39,0,4,26616.87426
887,24570.35,1,13,31877.80672
888,90319.67,1,15,15893.84184
889,39623.16,1,20,16756.44808
890,101462.86,1,19,20245.4972
891,90201.92,1,6,32185.19066
892,74199.69,0,17,27547.07278
893,35655.12,1,13,15065.03174
894,83046.1,0,15,13162.79186
895,92798.09,1,12,12774.94092
896,108172.3,1,1,22775.37968
897,89275.96,0,13,26212.92992
898,47098.18,1,15,32154.6132
899,68341.83,0,11,35679.0678
900,67102.04,0,18,14265.18976
901,74605.62,0,17,20942.34142
902,63034.22,1,17,20197.217
903,92265.13,0,12,20543.2251
904,48439.62,0,17,29323.78414
905,34519.9,1,16,31938.96164
906,16465.29,1,18,20387.11912
907,25203.52,1,9,15171.24818
908,76870.85,0,11,17413.0588
909,96976.24,0,7,20261.5906
910,58494.81,1,16,20474.02348
911,42059.07,1,13,20348.49496
912,83687.69,0,12,36169.9165
913,78917.4,1,20,17096.01882
914,57166.83,1,19,19608.19856
915,69991.35,0,4,21502.39174
916,55854.88,0,14,38017.43882
917,32300.81,1,10,20614.03606
918,90582.0,1,7,17083.1441
919,44307.55,1,7,23375.6635
920,95932.04,0,11,9475.79392
921,89718.57,1,15,24051.5863
922,67155.02,0,12,9052.5375
923,39834.33,1,10,20808.7662
924,111667.86,1,16,16643.79428
925,74488.52,0,13,14067.24094
926,53082.76,0,15,38102.73384
927,53241.97,0,20,16117.5401
928,51258.26,1,8,44844.2591
929,23224.9,1,19,18311.07052
930,60247.18,1,6,21590.90544
931,47526.35,0,6,34393.20514
932,93855.84,1,18,15184.1229
933,108208.52,0,16,21431.58078
934,103034.32,1,11,30741.61268
935,89397.22,1,18,34237.09916
936,94265.92,0,10,28797.52996
937,69841.93,0,17,26362.59854
938,58362.96,1,11,45677.89722
939,60808.2,1,20,17876.54872
940,109228.42,1,9,17815.3938
941,49220.32,0,7,13034.04466
942,47678.75,1,13,15481.8508
943,71376.62,0,19,24833.72554
944,30603.41,1,12,24564.96576
945,45297.62,1,14,24183.55218
946,28143.69,1,19,15753.82926
947,24023.83,1,10,14910.5351
948,100720.95,1,12,16067.65056
949,77894.24,0,10,27196.23666
950,33657.3,1,18,24093.42914
951,81841.77,0,9,33606.23788
952,60055.7,0,4,19390.93766
953,66399.68,1,9,17078.31608
954,76778.44,0,18,26031.0745
955,113106.14,0,10,17400.18408
956,51777.6,1,14,39256.630619999996
957,98483.88,0,4,28028.26544
958,60188.5,1,20,14635.33796
959,42276.11,0,17,20367.80704
960,74108.33,0,20,27899.51824
961,97417.17,0,16,27040.13068
962,110591.17,0,5,13949.75912
963,42187.07,0,17,14778.56922
964,8686.57,1,20,12955.187
965,40554.56,1,12,21687.46584
966,10548.56,1,20,22781.817039999998
967,59623.13,0,11,31395.00472
968,41681.49,1,13,28173.10604
969,56038.41,1,15,12390.30866
970,35681.76,1,18,18180.71398
971,61663.32,1,20,11904.28798
972,97004.52,0,15,16222.1472
973,63546.9,0,15,12940.70294
974,75596.63,0,16,29401.03246
975,99656.87,0,19,18964.46256
976,35677.38,1,14,20894.06122
977,43915.0,1,11,17696.30264
978,96230.76,0,9,33120.2172
979,106145.48,0,20,24867.52168
980,100400.57,0,20,13072.66882
981,102967.9,0,9,18212.90078
982,35686.44,1,13,23905.13636
983,70628.8,1,16,21365.59784
984,75515.34,0,19,34571.84188
985,64837.1,0,19,35342.71574
986,27515.9,1,17,19089.99108
987,70650.39,0,19,25178.1243
988,87193.28,0,20,16106.27472
989,96358.8,0,20,37595.79174
990,101704.75,0,20,16935.08482
991,95819.37,0,14,21289.95886
992,54242.76,1,16,20198.82634
993,85269.92,0,7,22445.46498
994,100759.3,1,16,21550.67194
995,103527.2,1,18,19247.7064
996,94273.58,0,20,12776.55026
997,79243.13,1,7,15898.66986
998,81901.23,0,16,31889.0721
999,35434.16,1,13,15222.74706
1000,78597.04,0,19,13053.35674
1001,54894.8,1,13,31670.20186
1002,81065.04,0,3,43757.9546
1003,84230.59,0,17,17168.43912
1004,21423.47,1,19,35423.18274
1005,42573.35,1,10,34185.60028
1006,62793.49,0,19,36454.76968
1007,44969.24,1,7,16016.151679999999
1008,63318.05,0,19,26396.39468
1009,49478.36,1,16,17190.96988
1010,61203.45,0,8,25631.95818
1011,20508.03,1,12,20308.26146
1012,57967.01,1,1,19341.04812
1013,99433.39,1,7,12316.27902
1014,56370.46,1,19,17609.39828
1015,34440.02,1,14,30385.94854
1016,54917.82,1,10,15261.371219999999
1017,90130.0,0,13,13721.23284
1018,115291.4,1,4,15575.19252
1019,57450.78,1,16,16647.01296
1020,51998.31,1,17,29154.80344
1021,58128.46,1,18,26262.81946
1022,91693.16,1,5,18360.96006
1023,87758.07,1,10,15161.59214
1024,49967.6,0,8,13837.10532
1025,105056.21,1,11,24637.38606
1026,35622.05,1,16,24127.22528
1027,36205.68,1,4,13301.1951
1028,53026.4,1,19,19558.30902
1029,80506.81,0,10,16954.3969
1030,39939.68,1,15,26055.2146
1031,73863.92,0,7,21714.82462
1032,37250.03,1,14,30303.8722
1033,113671.21,0,19,30089.82998
1034,55863.48,1,19,24022.61818
1035,91661.99,0,7,26861.49394
1036,77130.93,0,13,37167.7073
1037,74653.07,0,20,45636.05438
1038,102847.16,1,14,18014.95196
1039,22140.09,1,13,20956.82548
1040,89742.22,0,14,38585.53584
1041,75379.56,1,6,19897.87976
1042,70158.7,0,10,26114.76018
1043,103514.79,1,7,37898.34766
1044,27119.1,1,10,50320.84312
1045,63750.99,0,19,16917.38208
1046,84316.15,1,18,23225.99488
1047,75288.51,0,5,12935.87492
1048,49788.68,1,11,21652.06036
1049,80719.44,0,13,13494.3159
1050,95186.14,0,8,17982.76516
1051,77413.32,0,19,12576.9921
1052,38694.33,1,15,11830.25834
1053,48601.49,1,10,16946.3502
1054,42258.54,1,12,11683.8084
1055,107207.43,0,3,27934.92372
1056,46513.75,1,14,22331.20184
1057,86456.42,0,15,18571.7836
1058,65633.67,0,14,22788.2544
1059,79544.84,0,15,26010.15308
1060,53038.34,0,10,33265.0578
1061,106620.66,1,12,21365.59784
1062,109300.14,0,3,50694.21
1063,67166.99,0,19,25419.5253
1064,25112.04,1,16,35938.17154
1065,63001.45,0,17,29811.41416
1066,48404.02,1,14,16231.80324
1067,33218.96,1,4,29323.78414
1068,103206.91,1,17,23494.75466
1069,41760.71,1,19,28593.14378
1070,75099.59,0,9,9736.507
1071,40506.47,1,14,23715.23424
1072,92130.53,0,17,31769.98094
1073,62788.21,0,18,34763.35334
1074,41012.48,1,7,26431.80016
1075,48566.33,1,7,40450.7609
1076,99795.84,1,12,21428.3621
1077,79744.27,0,11,17649.63178
1078,99763.6,1,13,16936.69416
1079,49979.27,1,7,30212.13982
1080,53177.21,0,3,21119.36882
1081,19864.0,1,14,20692.89372
1082,82149.32,0,17,35693.55186
1083,47306.02,1,19,21502.39174
1084,76803.04,1,16,12707.34864
1085,99764.22,0,20,39235.7092
1086,66158.24,0,4,26370.64524
1087,56074.06,1,5,20746.00194
1088,34577.13,1,19,17218.32866
1089,107190.69,1,16,14379.4529
1090,62413.9,0,16,28783.0459
1091,28720.22,1,16,36723.52946
1092,86909.86,0,18,27780.42708
1093,37434.39,1,17,30757.70608
1094,83205.39,0,2,28575.44104
1095,93192.73,1,15,17738.14548
1096,103720.49,1,9,30052.81516
1097,41478.58,1,20,39736.21394
1098,41809.52,1,17,21120.97816
1099,73078.21,1,7,21635.96696
1100,27499.99,1,15,17062.22268
1101,92680.66,1,18,23808.57596
1102,86884.5,1,16,11859.22646
1103,54644.38,1,16,12559.28936
1104,70524.96,0,17,23795.70124
1105,41990.12,1,20,16677.59042
1106,84495.47,0,10,23720.06226
1107,73752.64,1,20,18417.28696
1108,71814.57,0,16,29434.8286
1109,82287.29,0,13,32164.26924
1110,60212.66,0,16,32770.99042
1111,69577.22,1,8,16297.78618
1112,42972.59,1,9,33248.9644
1113,108779.77,0,12,22062.44206
1114,111145.53,1,14,18692.4841
1115,94155.74,0,11,18695.70278
1116,64696.69,1,16,21281.91216
1117,76643.03,0,18,30894.49998
1118,82002.76,1,16,19542.21562
1119,62032.92,1,1,8910.91558
1120,88764.25,0,20,45822.73782
1121,43298.56,1,17,23686.26612
1122,97270.65,0,18,21582.85874
1123,38924.56,1,19,19271.8465
1124,53310.17,1,14,8677.56128
1125,110193.45,0,6,17281.09292
1126,68947.67,0,14,19500.37278
1127,86198.42,0,12,28222.99558
1128,55614.57,0,17,21484.689
1129,40233.3,1,16,15008.70484
1130,55643.65,0,16,42645.90066
1131,46319.21,1,17,26996.678499999998
1132,33498.54,1,18,23903.52702
1133,22383.83,1,18,24268.8472
1134,54277.35,1,13,13312.46048
1135,90925.41,0,20,27555.11948
1136,70850.88,0,15,27548.68212
1137,20869.72,1,20,17293.96764
1138,78153.71,0,15,20313.08948
1139,86381.14,0,16,13600.53234
1140,46586.74,0,15,29574.84118
1141,8243.8,1,18,13989.992619999999
1142,89753.56,0,16,25839.56304
1143,81667.75,0,16,14957.20596
1144,79424.65,1,15,10888.79444
1145,48978.88,1,10,16708.16788
1146,49681.33,1,15,34547.70178
1147,75489.49,1,6,13627.89112
1148,77193.37,0,13,14604.7605
1149,84471.82,0,7,25652.8796
1150,108354.83,1,8,17102.45618
1151,93446.26,0,9,20334.0109
1152,85496.21,0,19,27526.15136
1153,44475.17,1,17,41899.1669
1154,89365.59,0,18,25905.54598
1155,43039.75,0,12,25878.1872
1156,41693.29,1,19,17001.06776
1157,41085.9,1,14,36247.16482
1158,97000.17,0,7,25656.09828
1159,83954.28,0,13,18610.40776
1160,86652.28,0,11,13317.2885
1161,65302.48,1,9,21447.674179999998
1162,56703.28,1,17,17799.3004
1163,39960.44,1,9,23100.46636
1164,51861.22,1,20,16888.41396
1165,92526.86,0,9,44073.38524
1166,49887.4,0,18,30796.33024
1167,47630.88,1,19,36799.16844
1168,29607.09,1,13,11564.71724
1169,55315.98,1,4,21589.2961
1170,32344.52,1,12,21248.11602
1171,56252.01,1,20,13867.68278
1172,46716.0,1,19,21850.00918
1173,32422.68,1,10,22464.77706
1174,28275.36,1,17,19733.72708
1175,48904.95,1,20,30064.08054
1176,82852.26,0,17,20951.99746
1177,91791.08,0,5,40367.07522
1178,68809.44,0,20,30183.1717
1179,43561.22,1,19,33414.72642
1180,83561.14,0,18,17255.34348
1181,4915.15,1,18,22242.68814
1182,61668.25,0,17,26369.0359
1183,78825.5,0,9,25802.54822
1184,66553.31,0,16,16048.33848
1185,81649.21,1,3,18579.8303
1186,70483.0,0,20,23177.71468
1187,101080.67,0,7,12411.23008
1188,57117.89,1,19,24503.81084
1189,44153.81,1,15,22646.63248
1190,95276.72,0,10,25063.86116
1191,74349.87,0,18,35786.893579999996
1192,55908.12,0,13,36396.83344
1193,25284.97,1,15,17435.58956
1194,84567.64,1,17,12787.81564
1195,71669.13,0,5,37508.88738
1196,57706.18,0,13,28686.4855
1197,53448.07,1,18,24618.07398
1198,55514.12,1,12,16206.0538
1199,58313.49,1,13,19876.95834
1200,92872.94,1,13,12023.37914
1201,80974.42,0,16,22447.07432
1202,14530.12,1,15,20467.58612
1203,68962.35,0,15,19748.21114
1204,40387.48,1,14,14308.64194
1205,51145.5,1,18,22377.8727
1206,36824.83,1,19,18393.14686
1207,75348.96,1,16,18896.87028
1208,50971.03,1,13,15887.40448
1209,28211.25,1,19,27236.47016
1210,97211.67,1,20,17760.67624
1211,45502.34,1,8,14780.17856
1212,67249.47,0,7,18737.54562
1213,94990.17,0,2,37526.59012
1214,101916.21,1,18,18624.89182
1215,38974.32,1,13,14619.24456
1216,72781.72,1,13,20940.73208
1217,75300.79,0,17,22073.70744
1218,87152.6,0,19,15919.59128
1219,88660.42,1,14,21598.95214
1220,58874.6,0,12,15892.2325
1221,54395.82,1,15,23227.60422
1222,74705.55,1,17,20828.07828
1223,27962.94,1,15,13248.08688
1224,47869.11,1,6,14717.4143
1225,80903.22,0,7,23240.47894
1226,33463.5,1,19,12317.88836
1227,115815.59,1,7,14665.91542
1228,102146.56,0,11,19542.21562
1229,68763.17,0,17,23185.76138
1230,86235.49,1,18,15047.329
1231,89468.86,1,8,21907.94542
1232,30266.4,1,19,25013.97162
1233,81979.77,0,9,33334.25942
1234,76646.49,1,11,18467.1765
1235,41608.23,1,17,26072.91734
1236,99951.35,0,6,13635.93782
1237,93900.55,0,10,33318.16602
1238,68520.96,1,8,16321.92628
1239,51648.55,1,17,35841.61114
1240,87399.62,1,13,18174.27662
1241,69127.22,1,5,21310.88028
1242,42925.04,1,15,32883.64422
1243,108375.54,1,9,20306.65212
1244,59602.18,1,17,28955.24528
1245,67426.06,1,3,24001.69676
1246,71977.2,0,11,30987.8417
1247,48848.27,1,16,14204.03484
1248,35169.94,1,14,34626.55944
1249,109927.01,0,2,22719.052779999998
1250,53208.33,1,15,22067.27008
1251,63979.91,0,19,29122.61664
1252,71872.7,1,2,17924.82892
1253,40841.15,1,11,27297.62508
1254,83668.67,1,20,19693.49358
1255,63569.95,0,11,18396.36554
1256,18881.79,1,17,17905.51684
1257,80609.54,0,16,21040.51116
1258,74300.13,0,11,15695.89302
1259,88600.58,1,11,10900.05982
1260,39005.4,1,16,43294.46468
1261,8306.22,1,19,28589.9251
1262,73404.82,0,20,19786.8353
1263,84985.22,0,15,26459.15894
1264,86221.26,1,15,21471.81428
1265,78978.89,0,18,33614.28458
1266,91505.64,0,8,51891.55896
1267,71017.17,1,16,19138.27128
1268,64947.45,0,20,28786.26458
1269,87422.57,1,8,18679.60938
1270,77154.03,0,20,13774.34106
1271,21821.53,1,20,17416.27748
1272,65230.06,0,17,22714.22476
1273,53268.87,1,16,27780.42708
1274,63916.36,0,17,38748.07918
1275,101219.99,0,18,27365.21736
1276,43573.8,1,20,19912.36382
1277,37112.06,1,17,36972.97716
1278,98751.05,0,16,34040.75968
1279,21467.96,1,20,38775.43796
1280,56213.86,1,17,25400.21322
1281,44277.78,1,5,9749.38172
1282,31847.79,1,7,28091.0297
1283,39623.84,1,9,21223.97592
1284,86193.15,0,20,29991.66024
1285,64309.38,0,15,45832.39386
1286,110425.7,0,12,18047.13876
1287,46060.78,1,20,30268.46672
1288,41428.46,1,9,12950.358979999999
1289,96296.87,0,13,25960.26354
1290,61374.57,0,6,39773.22876
1291,95837.76,0,11,35712.86394
1292,72857.54,0,12,15314.47944
1293,85535.85,0,8,35474.68162
1294,49943.79,1,20,15821.42154
1295,47931.79,1,20,23683.04744
1296,108165.96,0,5,27225.20478
1297,91137.31,0,20,45705.256
1298,79217.68,0,9,36939.181019999996
1299,77303.53,0,14,25725.299899999998
1300,31849.39,1,15,14989.39276
1301,97757.39,1,13,16309.05156
1302,86580.7,0,6,16288.13014
1303,85157.47,0,18,40825.73712
1304,103330.5,1,12,11905.89732
1305,91351.77,0,14,19638.77602
1306,92352.86,0,19,15818.20286
1307,29982.14,1,9,26985.41312
1308,35472.83,1,11,16902.89802
1309,50000.23,1,11,20264.80928
1310,103269.85,1,11,32428.201
1311,31177.41,1,13,31311.31904
1312,87943.05,0,20,22208.892
1313,111697.23,1,10,33224.8243
1314,101381.07,0,1,28964.90132
1315,38779.38,1,10,15364.36898
1316,55387.53,1,10,17921.610239999998
1317,81830.71,1,5,21438.01814
1318,82032.74,1,20,19012.74276
1319,42798.19,1,10,20884.40518
1320,70119.01,0,20,25710.81584
1321,100427.47,1,15,12361.34054
1322,94193.57,1,20,16819.21234
1323,89513.44,1,18,17316.4984
1324,111904.27,1,11,13016.34192
1325,19693.91,1,13,24479.67074
1326,66841.71,0,4,17561.11808
1327,75396.39,0,10,27427.98162
1328,38228.22,1,5,21277.08414
1329,62966.95,0,8,9424.295039999999
1330,55592.36,1,20,17850.79928
1331,41088.66,1,18,14736.72638
1332,25651.72,1,16,21653.6697
1333,37259.5,1,3,14118.73982
1334,84818.57,0,9,31647.6711
1335,23291.98,1,16,31227.63336
1336,50665.52,1,19,34204.91236
1337,82730.68,1,16,17895.8608
1338,104198.63,1,16,25902.3273
1339,66631.71,1,15,12630.10032
1340,36748.82,1,9,17712.39604
1341,68771.23,0,16,25910.374
1342,67724.58,0,19,42819.70938
1343,27296.27,1,18,11273.4267
1344,78497.57,0,18,30583.89736
1345,105664.81,1,17,17260.1715
1346,31509.63,1,17,27176.92458
1347,24828.16,1,18,19273.45584
1348,75772.6,1,12,20665.53494
1349,53621.98,1,17,20614.03606
1350,30007.28,1,19,33990.87014
1351,53401.99,0,9,35017.62906
1352,101963.33,0,16,14049.538199999999
1353,68959.95,0,20,15448.05466
1354,19093.59,1,19,17886.20476
1355,96837.42,0,10,26583.07812
1356,35227.77,1,17,25086.39192
1357,4804.11,1,20,24169.06812
1358,55982.75,0,11,31377.30198
1359,48143.58,1,15,6741.52526
1360,104790.32,1,9,27304.06244
1361,39652.39,1,6,18737.54562
1362,85108.93,0,13,18364.17874
1363,68848.02,1,18,16032.24508
1364,55685.72,1,17,20181.1236
1365,16053.99,1,18,21061.43258
1366,61566.15,0,18,14298.9859
1367,76762.48,0,16,25829.907
1368,81952.74,0,7,15823.03088
1369,86997.73,0,14,16519.8751
1370,42871.57,1,3,22917.0016
1371,74459.05,0,20,18304.63316
1372,32955.73,1,14,54184.86846
1373,106854.88,1,4,32864.33214
1374,63250.05,1,8,16632.5289
1375,85362.31,0,15,37903.17568
1376,38080.75,1,20,11987.97366
1377,45418.09,0,13,19435.99918
1378,91600.66,0,13,25150.76552
1379,29252.65,1,16,15353.1036
1380,55324.39,1,20,32291.4071
1381,80521.99,0,16,22432.59026
1382,93156.31,1,16,20877.96782
1383,44466.09,1,11,37032.52274
1384,49914.02,1,9,32180.36264
1385,60501.22,1,15,18277.27438
1386,100065.2,1,6,19593.7145
1387,10981.32,1,19,21022.80842
1388,99940.88,0,20,17768.72294
1389,18644.99,1,18,22028.64592
1390,56541.46,0,13,18515.4567
1391,60417.82,1,9,21611.82686
1392,70449.22,1,19,20425.74328
1393,83802.42,0,10,31475.47172
1394,40309.41,1,18,19736.94576
1395,81505.98,1,16,13264.18028
1396,79851.6,1,6,10372.1963
1397,21285.89,1,20,23861.68418
1398,57520.54,1,5,19236.44102
1399,91993.47,0,9,15069.85976
1400,55727.82,0,16,23636.37658
1401,91250.5,0,14,8312.2411
1402,90058.35,0,15,26486.51772
1403,83707.02,0,13,17636.75706
1404,79590.58,0,15,15784.406719999999
1405,43418.21,1,10,19825.45946
1406,38688.33,1,4,8532.72068
1407,51222.57,1,12,14730.28902
1408,39918.35,1,20,23403.02228
1409,85735.87,0,16,25076.73588
1410,74214.0,0,18,22926.65764
1411,96918.87,0,10,16178.69502
1412,77336.38,0,8,21978.75638
1413,91627.57,1,9,19239.6597
1414,95226.32,0,10,20351.713639999998
1415,69037.15,0,16,14493.71604
1416,59141.77,1,19,38706.23634
1417,82374.95,0,15,13246.47754
1418,37290.9,1,19,23462.56786
1419,108330.25,1,12,20874.74914
1420,95511.85,0,18,15245.27782
1421,29667.92,1,17,17202.23526
1422,65864.63,0,15,34818.0709
1423,61920.18,0,15,28894.09036
1424,63301.05,0,17,56148.26326
1425,34928.14,1,17,14360.14082
1426,89910.65,0,18,28297.02522
1427,4361.57,1,20,33483.92804
1428,62169.19,0,20,25179.73364
1429,90804.53,0,4,23609.0178
1430,83137.12,0,3,28359.78948
1431,113420.96,0,20,21148.33694
1432,106410.2,1,5,37521.7621
1433,79414.32,0,14,31575.2508
1434,70993.48,0,16,15734.51718
1435,45331.47,0,7,18626.50116
1436,82348.02,0,14,35941.39022
1437,28773.99,1,18,16899.67934
1438,50306.99,1,5,23695.92216
1439,50443.27,1,12,34322.39418
1440,77324.39,1,13,7013.50372
1441,56420.28,1,20,23209.90148
1442,97634.32,0,13,23489.92664
1443,47308.96,0,17,11268.59868
1444,72839.93,0,20,25332.62094
1445,43874.36,0,2,17981.15582
1446,100100.2,1,8,21759.88614
1447,72140.26,0,11,12230.984
1448,109251.52,0,18,18449.47376
1449,28217.52,1,17,8976.89852
1450,38602.4,1,20,17089.58146
1451,34675.72,1,16,19542.21562
1452,71004.58,1,18,19695.10292
1453,61929.79,0,10,25445.27474
1454,56083.64,1,20,23938.9325
1455,96431.13,0,18,31425.58218
1456,47149.78,0,10,45539.49398
1457,81661.58,1,14,21605.3895
1458,101898.02,1,13,14908.92576
1459,53354.29,1,9,30500.21168
1460,24340.38,1,8,13790.43446
1461,79815.46,0,16,32597.1817
1462,61779.54,0,18,25714.03452
1463,62103.87,1,15,15744.17322
1464,36703.53,1,20,18636.1572
1465,48058.44,1,11,28026.6561
1466,70633.1,1,13,22656.28852
1467,55871.02,1,7,18668.344
1468,39691.88,1,20,17104.06552
1469,81867.28,0,13,31213.1493
1470,112343.88,1,16,25203.87374
1471,86535.16,0,20,54938.03958
1472,69770.4,0,18,14297.37656
1473,29440.56,1,13,33311.72866
1474,76247.22,0,13,36353.38126
1475,68132.26,0,18,25574.02194
1476,68765.53,1,11,15707.1584
1477,102024.92,0,13,25656.09828
1478,63542.9,0,20,29602.199959999998
1479,42413.2,1,12,48447.57136
1480,46778.7,1,16,20451.49272
1481,71421.62,0,10,18731.10826
1482,28583.85,1,20,21080.74466
1483,32938.29,1,13,16386.29988
1484,26813.2,1,16,16428.14272
1485,71193.73,1,10,12317.88836
1486,92821.44,0,4,18000.4679
1487,57145.76,0,15,27209.11138
1488,89656.84,0,18,40902.98544
1489,69662.91,1,8,23184.15204
1490,95877.61,0,11,31956.66438
1491,56235.75,1,7,3382.83268
1492,25649.33,1,9,13785.60644
1493,100001.14,1,18,16811.16564
1494,108125.03,1,8,23023.21804
1495,75821.29,0,18,33012.39142
1496,78505.12,1,18,19616.24526
1497,73498.68,0,8,24070.89838
1498,68659.54,0,13,33984.43278
1499,65492.99,0,17,28445.0845
